SourceIP,DestinationIP,SourcePort,DestinationPort,TimeStamp,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMedian,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMedian,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation,Label
18.172.134.56,172.17.0.2,443,50904,2023-10-28 12:53:26,0.404633,951,2350.2779061519946,0,0.0,33374.97959183673,182.68820320928424,135.85714285714286,66.0,54,1.147153592240148,0.4480702170099556,1.344708120362765,0.0273052784836734,0.165243089064788,0.1483194285714285,0.077158,0.0,1.2919407820473716,0.897583247873537,1.1141027892054565,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,18.172.134.56,50902,443,2023-10-28 12:53:26,4.64941,4510140,970045.6617076144,0,0.0,284689702.27219653,16872.750287733073,23613.298429319373,20058.0,45762,0.6321373282998505,-1.312690651670659,0.7145444054856428,0.1903997314504348,0.4363481768615916,0.4136754397905759,0.274143,0.0,0.9593195103563033,0.9480398033650832,1.0548080327961793,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,18.172.134.56,50904,443,2023-10-28 12:53:26,0.381018,6310,16560.89738542536,0,0.0,5108505.6,2260.200345102177,1262.0,74.0,66,1.5768513652885414,0.5291566310003074,1.790966992949427,0.02924598440424,0.1710145736603755,0.1738576,0.078858,0.0,1.6665176183521655,1.0166244681887204,0.9836473853336036,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
146.75.9.26,172.17.0.2,443,36718,2023-10-28 12:53:27,4.504511,2086,463.0913322222989,0,0.0,24522.195555555558,156.59564347565853,139.06666666666666,66.0,66,1.3997835133521628,0.4665945044507209,1.1260472924903535,3.761401047567449,1.9394331768760296,1.222072533333333,0.044378,0.0,1.8217093747416275,0.6301184015536976,1.5870033275242823,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,146.75.9.26,36718,443,2023-10-28 12:53:27,4.485377,5989,1335.227785758031,0,0.0,573980.4540816325,757.6149774665444,427.7857142857143,70.0,66,1.4167580826430288,0.4775324208815426,1.7710151418486595,3.914656149723781,1.978549001092412,1.2968170714285714,0.054209,0.0,1.8841202377234425,0.6554384403482364,1.525696294939151,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
23.206.214.114,172.17.0.2,443,54370,2023-10-28 12:53:27,4.38976,2081,474.0578072605336,0,0.0,24230.59555555556,155.66179863908664,138.73333333333332,66.0,66,1.401756898016531,0.4672522993388436,1.1220216144095627,3.5584879969053156,1.88639550383935,1.1884924666666665,0.06081,0.0,1.7933924212152428,0.6300335556609138,1.5872170474332694,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,23.206.214.114,54370,443,2023-10-28 12:53:27,4.366766,7749,1774.5397852781668,0,0.0,580265.44,761.7515605497634,516.6,97.0,66,1.652507280840373,0.5915314432369494,1.4745481234025617,2.91048349162,1.7060139189408743,0.902018,0.065688,0.0,1.4706738158136647,0.5287283942911731,1.8913302383554145,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
23.203.53.136,172.17.0.2,443,46602,2023-10-28 12:53:27,0.435181,1475,3389.394298004738,0,0.0,18882.86390532545,137.41493334177858,113.46153846153848,74.0,78,0.861512009689435,0.2580617520902076,1.2111146667410992,0.030371652414213,0.174274646504341,0.2953163076923076,0.404056,0.0,-1.8718676724726633,1.6945454408650984,0.5901287601290176,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
23.203.53.136,172.17.0.2,443,46604,2023-10-28 12:53:27,0.231034,4466,19330.48815325883,0,0.0,34566.25390218523,185.92002017584127,144.06451612903226,74.0,66,1.1305589800834672,0.4198822485883964,1.2905330554077652,0.0027276840490176,0.0522272347441226,0.1157085806451612,0.106903,0.0,0.505803955827025,2.2154835731214453,0.4513687269597206,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
23.203.53.136,172.17.0.2,443,46620,2023-10-28 12:53:27,0.439419,1475,3356.7051037847705,0,0.0,18882.86390532545,137.41493334177858,113.46153846153848,74.0,78,0.861512009689435,0.2580617520902076,1.2111146667410992,0.0310058072963786,0.1760846594578264,0.3006530769230769,0.414056,0.0,-1.932075004593184,1.7074348091923677,0.5856738978356714,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,23.203.53.136,46604,443,2023-10-28 12:53:27,0.207447,132995,641103.5107762464,0,0.0,22331861.280073464,4725.659877739136,4030.151515151515,1992.0,66,1.2938837545752109,0.8388567137100135,1.172576231928956,0.0015851147430321,0.0398134995074803,0.0946327575757575,0.083327,0.0,0.8519038302799826,2.376901270835976,0.42071583379157,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,23.203.53.136,46602,443,2023-10-28 12:53:27,0.411507,8804,21394.532778300247,0,0.0,761260.2314049586,872.5022816044429,800.3636363636364,672.0,66,0.4413637846112747,0.8416753191902449,1.090132337306778,0.0254760413025619,0.1596121590060167,0.2916572727272727,0.391908,0.0,-1.8842686151926844,1.8272873103375435,0.5472593140348991,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,23.203.53.136,46620,443,2023-10-28 12:53:27,0.415909,8870,21326.780617875545,0,0.0,739017.6388888891,859.6613512825205,739.1666666666666,381.0,66,1.2499107914959346,0.7830602895691143,1.1630142294690244,0.0247894385775555,0.1574466213596073,0.3074306666666666,0.393708,0.0,-1.6439349270558747,1.952602501164484,0.512137006586658,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
34.111.228.132,172.17.0.2,443,59270,2023-10-28 12:53:27,4.04606,3405,841.5594430136973,0,0.0,29705.7875,172.35366981877698,170.25,85.5,66,1.4751644120333136,0.6048609241080548,1.0123563572321703,1.5745124962507475,1.2547957986265124,0.77681905,0.072324,0.0,1.6843259694632389,0.6190800533842229,1.6152999834730013,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,34.111.228.132,59270,443,2023-10-28 12:53:27,4.022461,7043,1750.9181568199167,0,0.0,388463.0581717452,623.2680468079085,370.6842105263158,99.0,66,1.3077080330898896,0.4888493996872899,1.6813989619977654,1.1078764019213905,1.0525570777498912,0.6874873684210526,0.082945,0.0,1.723067702076782,0.653159228087404,1.5310202428406672,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
52.84.52.42,172.17.0.2,443,38166,2023-10-28 12:53:27,3.83391,9099,2373.2951477734214,0,0.0,135287.08787960224,367.81393105699823,149.1639344262295,66.0,66,0.6783098251926354,0.2261032750642118,2.4658368825669736,0.4170668920947073,0.6458071632420217,0.3548414590163934,0.290629,0.0,0.2982893160895272,0.5494542012124036,1.819987903984427,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
35.163.199.213,172.17.0.2,443,58042,2023-10-28 12:53:27,3.913014,6341,1620.4899854690016,0,0.0,258464.46484375,508.39400551516144,396.3125,89.0,66,1.813431098712091,0.6497175348582063,1.282810927021382,1.4919394171193083,1.2214497194396945,0.6294650625,0.178302,0.0,1.1081006167989254,0.5153425904332348,1.9404567341490768,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
35.163.199.213,172.17.0.2,443,58054,2023-10-28 12:53:27,0.254217,1221,4802.98327806559,0,0.0,26648.44444444445,163.24351271779364,135.66666666666666,66.0,66,1.280295899790564,0.4267652999301879,1.2032691355119924,0.0060417851487654,0.0777289209288629,0.1532558888888888,0.171832,0.0,-0.7169575065159538,1.9716713812243416,0.5071839098151506,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
23.206.214.72,172.17.0.2,443,36120,2023-10-28 12:53:27,3.931835,2123,539.9514476065248,0,0.0,22067.46484375,148.55121959697942,132.6875,66.0,66,1.3467577078314878,0.4489192359438292,1.1195570012019174,2.660924741802152,1.631234116183864,1.0295471875,0.1145725,0.0,1.6827284540379281,0.6311461839141396,1.5844189911731112,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,52.84.52.42,38166,443,2023-10-28 12:53:27,3.810148,157791,41413.351922287526,0,0.0,15344524.29931973,3917.208738287983,2504.619047619048,1758.0,66,0.5717992817089633,0.6225399794969433,1.563993830523559,0.2113075250965553,0.4596819825668124,0.2771771269841269,0.279628,0.268456,-0.0159950124791988,0.0189720879104924,1.6584412558440904,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,23.206.214.72,36120,443,2023-10-28 12:53:27,3.90306,9492,2431.9380178629076,0,0.0,618551.5224913495,786.4804654226,558.3529411764706,127.0,66,1.6453794854702135,0.6260205597247915,1.4085722621348713,2.053922930752879,1.433151398405932,0.7484499411764705,0.112018,0.0,1.3322359561265378,0.522240666275006,1.9148259884331016,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,35.163.199.213,58042,443,2023-10-28 12:53:27,3.826037,7944,2076.299837142192,0,0.0,2665714.3305785125,1632.7015436320603,722.1818181818181,144.0,66,1.0623775431037048,0.4018994290420619,2.2607901535690664,1.1282987226414214,1.062214066298042,0.4746538181818181,0.16735,0.0,0.8679149371072057,0.4468532598481303,2.23787110860479,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,35.163.199.213,58054,443,2023-10-28 12:53:27,0.167381,7019,41934.26971998017,0,0.0,3571017.734375,1889.713664652664,877.375,76.0,66,1.2722165505650227,0.4293639905224126,2.153826658672362,0.0033946002469843,0.0582631980497498,0.114959375,0.126135,0.0,-0.5754382890443471,1.9731044441096133,0.5068155428798203,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,146.75.9.26,36702,443,2023-10-28 12:53:27,0.392575,955,2432.656180347704,0,0.0,25491.387755102038,159.6602259647093,136.42857142857142,66.0,66,1.3233459555068905,0.4411153185022968,1.1702843787989163,0.0336897912365306,0.183547790061691,0.1810524285714285,0.044126,0.0,2.237996358203067,0.9864048404536836,1.0137825353128471,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
104.16.249.249,172.17.0.2,443,56276,2023-10-28 12:53:28,0.223826,1493,6670.360011794876,0,0.0,25634.810000000005,160.10874429586912,149.3,66.0,66,1.5608141897497074,0.5202713965832357,1.07239614397769,0.00574554637989,0.0757993824505846,0.0775079,0.0466565,0.0,1.2210416102049142,1.0225399929943912,0.9779568592438272,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,104.16.249.249,56276,443,2023-10-28 12:53:28,0.20838,4567,21916.690661291872,0,0.0,462191.9591836735,679.8470116016349,652.4285714285714,74.0,66,2.552465017383245,0.8625890257971698,1.0420251984259783,0.0040735102708163,0.0638240571478837,0.0576624285714285,0.03034,0.0,1.2842694334577192,0.9034591523666644,1.1068569036911533,-1,-1,-1,,-1,,-0.0,1.0,DoH
8.8.4.4,172.17.0.2,443,48060,2023-10-28 12:53:28,0.17936,1398,7794.380017841213,0,0.0,26836.666666666664,163.81900581637854,155.33333333333334,66.0,66,1.6359518156299635,0.5453172718766546,1.054628792809304,0.0026028227489135,0.0510178669577,0.0703925555555555,0.069847,0.0,0.032080264508582,1.379762811603227,0.7247622501421397,-1,-1,-1,,-1,,-0.0,1.0,DoH
172.17.0.2,8.8.4.4,48060,443,2023-10-28 12:53:28,0.099256,6397,64449.50431208189,0,0.0,1090830.1224489796,1044.4281317778546,913.8571428571428,93.0,66,2.3578179806202377,0.8117907944646195,1.1428789936603068,0.0011323189336326,0.0336499470078728,0.0577477142857142,0.047997,0.0,0.8693072488434797,1.716130913139429,0.582706128270037,-1,-1,-1,,-1,,-0.0,1.0,DoH
52.84.21.129,172.17.0.2,443,51636,2023-10-28 12:53:28,1.354269,2139,1579.4498729572929,0,0.0,48006.55621301774,219.1039849318532,164.53846153846155,66.0,66,1.3492013151076574,0.4497337717025524,1.331627771909346,0.2052641174289822,0.4530608319298659,0.2943576923076923,0.120016,0.0,1.154425719599706,0.6497089829059843,1.5391506448429455,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
13.59.13.32,172.17.0.2,443,53336,2023-10-28 12:53:28,1.011289,4283,4235.188951921755,0,0.0,131245.58984375,362.278332009727,267.6875,66.0,66,1.670159229903251,0.5567197433010836,1.3533629026746747,0.12509957879,0.3536941882332815,0.3736685,0.2283585,0.0,1.2325054086341933,1.056473395467681,0.946545369045776,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
34.102.147.248,172.17.0.2,443,50540,2023-10-28 12:53:28,3.270931,2439,745.6592633718045,0,0.0,17333.347500000003,131.65617152264457,121.95,66.0,66,1.2749117497399671,0.4249705832466556,1.0795914023997095,0.86034734804916,0.9275491081604036,0.4849482,0.2240865,0.0,0.8437128483171,0.5228275201102739,1.9126766697152473,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
18.208.103.143,172.17.0.2,443,37130,2023-10-28 12:53:28,3.317557,27807,8381.770079609785,0,0.0,1484205.1358024688,1218.279580310886,1029.888888888889,192.0,66,2.063292127103713,0.7911885781118644,1.1829233167329782,0.6603502521648669,0.8126193771778192,0.4352311481481481,0.208484,0.0,0.8370972481691048,0.5355904133860074,1.867098392740062,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
18.160.218.246,172.17.0.2,443,39174,2023-10-28 12:53:28,3.27755,2464,751.7810559716861,0,0.0,16714.126984126993,129.28312722133154,117.33333333333331,66.0,66,1.1911840571148422,0.397061352371614,1.101844834272712,0.8280511521062358,0.9099731601021184,0.469895619047619,0.207962,0.0,0.8635428951054703,0.5163840425742741,1.9365431879242567,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
23.206.214.91,172.17.0.2,443,53294,2023-10-28 12:53:28,3.352885,16253,4847.467181248388,0,0.0,192852.1537090666,439.1493523951352,242.5820895522388,66.0,66,1.2063009219243128,0.4021003073081042,1.810312349133948,1.7434374406583757,1.3203929114693005,1.7642012686567163,1.9263,0.0,-0.3682965803631227,1.336118403342197,0.7484366636209614,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
63.140.38.180,172.17.0.2,443,33122,2023-10-28 12:53:28,3.370383,2927,868.4472951590368,0,0.0,45608.14532871972,213.56063618728925,172.1764705882353,66.0,66,1.4915174324792737,0.4971724774930912,1.240359007579063,1.7565369122038892,1.3253440731387036,0.9270054117647057,0.248287,0.0,1.5363219835224058,0.6994450954681941,1.429704785234959,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,52.84.21.129,51636,443,2023-10-28 12:53:28,1.333201,8390,6293.124592615817,0,0.0,804110.7438016529,896.7222222079995,762.7272727272727,212.0,66,1.8424677980140276,0.7769711238021078,1.175678718031942,0.1315279387017851,0.3626678076446614,0.2131911818181818,0.12718,0.0,0.7114873170859553,0.5878414828234895,1.7011388770946416,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,34.102.147.248,50540,443,2023-10-28 12:53:28,3.248413,19502,6003.54696277844,0,0.0,2283909.448888889,1511.2608804865192,1300.1333333333334,550.0,66,1.489087707527724,0.8166249449506228,1.1623891502049937,0.5971992339625333,0.7727866678214197,0.37574,0.23198,0.0,0.5580841621088406,0.4862143922063991,2.0567058812514496,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,23.206.214.91,53294,443,2023-10-28 12:53:28,3.332276,172551,51781.72516322177,0,0.0,12722505.414930556,3566.8621244632595,2396.5416666666665,727.0,66,1.404210430688766,0.6533870907660514,1.488337204428573,1.7490144509653425,1.32250310055037,1.7924021805555557,1.9429325,0.0,-0.341466842796361,1.3553103806029891,0.7378383684740106,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,18.160.218.246,39174,443,2023-10-28 12:53:28,3.252819,24702,7594.028441176713,0,0.0,3166226.525951557,1779.389368843019,1453.0588235294117,291.0,66,1.9591982123929348,0.7795139432755488,1.2245817856987824,0.5354691629250311,0.731757584808679,0.344930294117647,0.211137,0.0,0.5485148233316687,0.4713723523724465,2.1214651113221588,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,13.59.13.32,53336,443,2023-10-28 12:53:28,0.981756,15785,16078.333109245068,0,0.0,4857273.2727272725,2203.922247432353,1435.0,371.0,66,1.4483269560524616,0.6211652891089662,1.5358343187681902,0.1219460504394214,0.3492077468204585,0.3436211818181818,0.216397,0.0,1.092967005828706,0.9840021733391012,1.0162579180151725,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,18.208.103.143,37130,443,2023-10-28 12:53:28,3.278182,9020,2751.52508311009,0,0.0,482713.8181818182,694.7760921202012,410.0,89.0,66,1.3860580565765843,0.4951235425361838,1.694575834439515,0.4233892317811487,0.6506836649103377,0.3464588181818181,0.217431,0.0,0.5948873091793282,0.5324535359736734,1.8780981483602053,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,63.140.38.180,33122,443,2023-10-28 12:53:28,3.334105,6088,1825.9772862582313,0,0.0,562836.836734694,750.2245242157137,434.8571428571428,70.0,66,1.4589917994425678,0.4916623370087066,1.7252206535840986,1.6249254386988163,1.274725632714278,0.8619235714285713,0.213063,0.0,1.527059364249898,0.6761639911431564,1.4789311662535451,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
13.59.13.32,172.17.0.2,443,53350,2023-10-28 12:53:28,0.219409,1080,4922.314034520006,0,0.0,29019.25,170.3503742291164,135.0,66.0,66,1.2151426196551285,0.4050475398850428,1.2618546239193806,0.0073807042644843,0.0859110252789732,0.102052625,0.063281,0.0,1.3538992768657847,1.1878874064022775,0.8418306268846412,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
146.75.10.154,172.17.0.2,443,36034,2023-10-28 12:53:28,2.82231,31590,11192.958959150485,0,0.0,49869.72453703704,223.31530296206088,146.25,66.0,66,1.0780721106287154,0.3593573702095718,1.52694224247563,0.4566976646653034,0.6757940993122856,0.7066160462962962,0.3711595,0.0,1.4891660639135644,1.0456084878743042,0.9563809127381654,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.64.155.119,172.17.0.2,443,56014,2023-10-28 12:53:28,2.746934,10054,3660.0806571981702,0,0.0,1135316.2653061224,1065.5122079573384,718.1428571428571,113.5,66,1.702400552412252,0.6120463494201166,1.4837050836883567,0.8638518499972295,0.9294363076603096,0.4599483571428571,0.0822045,0.0,1.21926759487294,0.4948680757917616,2.020740574950314,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,146.75.10.154,36034,443,2023-10-28 12:53:28,2.799469,2937267,1049222.9062011403,0,0.0,257538691.7495733,16048.012080926825,11518.69411764706,2241.0,66,1.7343632477707938,0.7136518878409038,1.3932145360419532,0.3952304039302959,0.6286735273019661,0.6412408666666666,0.357567,0.173425,1.3536781223352436,0.7441316459981369,0.9804015308162924,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,172.64.155.119,56014,443,2023-10-28 12:53:28,2.724112,3501,1285.1894488919693,0,0.0,454729.3333333333,674.336216833512,389.0,66.0,66,1.4369686453296902,0.47898954844323,1.7335121255360206,0.6923765215660987,0.8320916545466002,0.3754698888888888,0.080583,0.0,1.0631769491171148,0.4512362151901153,2.216134180583619,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,13.59.13.32,53350,443,2023-10-28 12:53:28,0.189279,580,3064.259637889042,0,0.0,2734.555555555555,52.29297807120527,96.66666666666669,70.0,66,1.5298421117089027,0.5864394761550794,0.5409618421159166,0.00579622886025,0.0761329682873983,0.0920545,0.0707015,0.0,0.8414094634821057,1.2091279516713265,0.8270423313080656,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
34.107.140.17,172.17.0.2,443,33394,2023-10-28 12:53:28,2.729104,2582,946.0980600226301,0,0.0,32660.358024691363,180.7217696479629,143.44444444444446,66.0,66,1.285585758627238,0.4285285862090794,1.2598729100167825,0.6829619379866172,0.8264151123900247,0.3815317777777777,0.069137,0.0,1.1340358123691128,0.4616708625697478,2.166045295632932,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
34.98.67.3,172.17.0.2,443,51928,2023-10-28 12:53:28,2.720703,2048,752.7466246775191,0,0.0,23663.0612244898,153.8280248345203,146.28571428571428,70.0,66,1.4877467425284483,0.5219186450068589,1.0515587635172288,0.8476825817188571,0.9206967914133604,0.450644,0.078906,0.0,1.2112717350606124,0.4894597268099706,2.0430690110449943,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,34.98.67.3,51928,443,2023-10-28 12:53:28,2.698571,6108,2263.420158298596,0,0.0,564991.6326530613,751.6592530216476,436.2857142857143,97.0,66,1.3541470270809384,0.4926244342728129,1.7228601084320672,0.4565045628229234,0.6756512138840005,0.2657759285714285,0.093863,0.0,0.7633210377134474,0.3933626153701522,2.54218362631895,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,34.107.140.17,33394,443,2023-10-28 12:53:28,2.706331,8155,3013.304728800727,0,0.0,1125462.6222222224,1060.878231571476,543.6666666666666,97.0,66,1.263104435666534,0.4502558846542644,1.951339481737847,0.4313802202424888,0.6567954173427893,0.2572546666666666,0.059062,0.0,0.9052712371311852,0.3916815797945837,2.553094277562012,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
98.137.155.8,172.17.0.2,443,39822,2023-10-28 12:53:28,2.69307,1870,694.3748213005975,0,0.0,44745.2,211.53061244179293,187.0,87.0,66,1.418234441516361,0.5720212247449323,1.131179745678037,1.12722225110981,1.061707234179842,0.5500237,0.035261,0.0,1.4545328978500809,0.5180559030709512,1.930293611311371,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,98.137.155.8,39822,443,2023-10-28 12:53:28,2.65988,1043,392.1229529151691,0,0.0,11404.57142857143,106.79218805030372,149.0,112.0,66,1.039401870366344,0.7772104075712302,0.7167260942973404,0.8562414442716734,0.925333153124686,0.3941555714285714,0.006672,0.0,1.2562510165774612,0.4259607149031438,2.3476343357799627,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
151.101.130.154,172.17.0.2,443,52220,2023-10-28 12:53:28,2.642435,3828,1448.6638271140064,0,0.0,9800.16,98.99575748485388,95.7,66.0,66,0.900038569972376,0.3000128566574586,1.0344384272189535,0.5476071439347493,0.7400048269671957,0.360143725,0.1194855,0.0,0.9756350887046376,0.4866775348966272,2.0547486339438397,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,151.101.130.154,52220,443,2023-10-28 12:53:28,2.628924,228572,86945.07714943452,0,0.0,56590299.012396686,7522.652392101916,5194.818181818182,1510.0,66,1.4694889474170962,0.6817832214609522,1.4481069652122058,0.5026879858668553,0.7090049265462514,0.3281380909090909,0.106988,0.0,0.935748466458636,0.4628149659093871,2.1606907158568123,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.64.144.166,172.17.0.2,443,56094,2023-10-28 12:53:29,2.272072,3158,1389.9207419483184,0,0.0,13062.262222222227,114.29025427490409,105.26666666666668,66.0,66,1.0307090551802771,0.3435696850600923,1.085721224904092,0.2807298362476455,0.5298394438390233,0.3418194333333333,0.3202205,0.0,0.1222951608330743,0.6451377625958429,1.550056527424928,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
151.101.130.154,172.17.0.2,443,52232,2023-10-28 12:53:29,2.387079,2297,962.2639217219037,0,0.0,24954.38222222222,157.96956106232054,153.13333333333333,66.0,66,1.6547491696636107,0.551583056554537,1.0315818092881184,0.99161139189104,0.9957968627642084,0.6574156,0.048467,0.0,1.8345566935498296,0.6601904711520137,1.5147143797077656,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,172.64.144.166,56094,443,2023-10-28 12:53:29,2.258577,116754,51693.61062297189,0,0.0,18343247.73985432,4282.901789657839,3766.258064516129,1514.0,66,1.577615954179558,0.8639605216844682,1.137176931663095,0.1486101019315837,0.3854998079527196,0.2574396451612903,0.28832,0.0,-0.2403141651564484,0.6678074537273555,1.4974376138189496,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,151.101.130.154,52232,443,2023-10-28 12:53:29,2.364822,13094,5536.991790502626,0,0.0,1500479.9135802472,1224.9407796217115,727.4444444444445,70.0,66,1.6101458667597244,0.5399807529052244,1.6838959854277389,0.8577319037755708,0.9261381666768576,0.5595406111111111,0.0845915,0.0,1.5384824690315155,0.604165373206504,1.655175957358615,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
146.75.81.44,172.17.0.2,443,39788,2023-10-28 12:53:29,2.0462,2432,1188.5446192943016,0,0.0,18995.54,137.82430845101308,121.6,66.0,66,1.210236437059909,0.4034121456866363,1.133423589235305,0.5755560881030874,0.7586541294312497,0.45317325,0.096755,0.0,1.4094100440758193,0.5973384081356499,1.6740929201607768,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
104.17.209.240,172.17.0.2,443,55612,2023-10-28 12:53:29,1.947926,2951,1514.9446128857053,0,0.0,20373.247500000005,142.73488536444063,147.55,70.0,66,1.6299449108463,0.571338953275374,0.9673662173123728,0.50188359227836,0.7084374300376568,0.6000408,0.096991,0.0,2.130250797053145,0.8469919495474779,1.1806487659466771,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
18.64.183.77,172.17.0.2,443,38490,2023-10-28 12:53:29,1.954004,2755,1409.9254658639388,0,0.0,14540.83159722222,120.58537057712358,114.79166666666669,78.0,66,0.9153266227216738,0.4046234334492563,1.0504714678224922,0.2631688470542343,0.5129998509300313,0.239801375,0.09986,0.0,0.8183708518411642,0.4674492099076786,2.1392698475145577,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,104.17.209.240,55612,443,2023-10-28 12:53:29,1.927672,33363,17307.404994210632,0,0.0,328476.92378175765,573.1290638082819,680.8775510204082,587.0,66,0.4913948198506189,1.0728430816869057,0.8417505657946172,0.2069964367942857,0.4549686107791236,0.6284618571428571,0.728182,0.091061,-0.6575408093739104,1.1811822715034566,0.723939894853004,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
23.203.117.150,172.17.0.2,443,47678,2023-10-28 12:53:29,2.002417,3317,1656.498122019539,0,0.0,13313.935483870968,115.38602811376674,107.0,66.0,66,1.065986948426079,0.3553289828086931,1.0783740945211846,0.4758023915318501,0.6897843079773924,0.4547746129032258,0.112277,0.0,1.4895856963208176,0.6592997370971375,1.5167608050367924,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,146.75.81.44,39788,443,2023-10-28 12:53:29,2.019658,26579,13160.148896496336,0,0.0,2884347.841269841,1698.3367867622255,1265.6666666666667,125.0,66,2.014912487719136,0.7063773663842949,1.341851556567468,0.5513122720232834,0.7425040552234603,0.418415619047619,0.070249,0.0,1.4067261313859216,0.5635196415482132,1.7745610379304635,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
172.17.0.2,18.64.183.77,38490,443,2023-10-28 12:53:29,1.92969,52326,27116.272561914087,0,0.0,3269119.1875,1808.0705703871183,2180.25,2208.0,4350,-0.0460435567966662,-1.200036124439238,0.8292950672570203,0.1384922499766093,0.3721454688379389,0.149212125,0.076636,0.075442,0.5850625447083324,0.1982292710169346,2.494069894373121,-1,-1,-1,,-1,,-0.0,1.0,NonDoH
